"version","title","beginnerNotes","normalNotes","hyperNotes","anotherNotes","leggendariaNotes","normalNotesDP","hyperNotesDP","anotherNotesDP","leggendariaNotesDP","beginnerLevel","normalLevel","hyperLevel","anotherLevel","leggendariaLevel","normalLevelDP","hyperLevelDP","anotherLevelDP","leggendariaLevelDP"
"27","ピアノ協奏曲第1番""蠍火"" (BlackY Remix)","-","521","1072","1926","-","610","1130","1937","-","-","5","9","12","-","6","10","12","-"
"27","開きたまえ！Next stAge！","-","576","861","1463","-","556","1040","1473","-","-","5","9","11","-","5","10","11","-"
"27","曼荼羅恋々","-","561","894","1392","-","558","861","1344","-","-","6","9","11","-","6","9","11","-"
"27","魅惑のYUMMYスイーツ","-","469","906","1586","-","472","861","1728","-","-","5","9","12","-","5","9","12","-"
"27","ラブキラ☆スプラッシュ","-","564","838","1267","-","517","758","1100","-","-","5","8","10","-","5","8","10","-"
"27","ランカーキラーガール","-","583","955","1479","-","604","903","1419","-","-","6","9","11","-","6","9","11","-"
"27","錬成人間トリコロイダー","-","531","913","1613","-","531","902","1516","-","-","5","8","11","-","5","8","11","-"
"28","ABSOLUTE (kors k Remix)","-","476","792","1336","-","475","819","1313","-","-","5","8","11","-","5","8","11","-"
"28","Ah Hah Yeah","-","367","729","1108","-","363","728","1098","-","-","4","8","11","-","4","8","11","-"
"28","AMRITA -不滅ノ花-","-","455","815","1398","-","455","806","1327","-","-","4","8","11","-","4","8","11","-"
"28","apo:llioth","-","615","1053","1498","-","616","1065","1511","-","-","5","9","11","-","5","9","11","-"
"28","ASIAN VIRTUAL REALITIES (MELTING TOGETHER IN DAZZLING DARKNESS)","-","545","964","1752","-","568","949","1687","-","-","5","9","12","-","5","9","12","-"
"28","As You Want","-","430","753","1246","-","437","750","1063","-","-","4","8","10","-","4","8","10","-"
"28","BEMANI PRO LEAGUE Theme","-","393","712","996","-","495","717","1024","-","-","4","7","9","-","5","7","9","-"
"28","BIGソムタム","284","639","964","1688","-","720","1036","1714","-","3","7","9","12","-","7","10","12","-"
"28","BLACK or WHITE?","317","655","1287","2013","-","715","1252","1960","-","3","6","10","12","-","7","10","12","-"
"28","Burning Flame","-","609","935","1470","1938","586","925","1429","1944","-","6","9","11","12","6","9","11","12"
"28","Chewingood!!!","153","435","761","1317","-","446","780","1304","-","1","4","7","10","-","4","7","10","-"
"28","COSMIC RAY","-","667","1130","1509","-","691","1122","1471","-","-","7","10","12","-","7","10","12","-"
"28","Crazy Jackpot","-","506","848","1447","-","531","858","1429","-","-","5","9","11","-","5","9","11","-"
"28","Danza Aestas","-","504","888","1519","-","520","883","1558","-","-","5","8","11","-","5","8","11","-"
"28","Dawn Saga","-","486","839","1378","-","485","838","1406","-","-","5","9","11","-","5","9","12","-"
"28","DENIM","-","304","670","883","-","415","801","1043","-","-","4","9","10","-","4","10","11","-"
"28","Don't Stop The Music feat. Kanae Asaba","-","349","674","944","-","358","668","909","-","-","3","6","9","-","3","6","9","-"
"28","DUAL STRIKER","-","602","1277","1960","-","631","1270","1951","-","-","6","10","12","-","6","10","12","-"
"28","Empire of Fury","-","700","1110","1700","-","680","1088","1619","-","-","7","10","12","-","7","10","12","-"
"28","Euphoric Lagoon","-","448","815","1312","-","449","790","1309","-","-","5","8","10","-","5","8","10","-"
"28","Explorer feat. ぷにぷに電機","-","382","661","1082","1461","471","713","1001","1438","-","4","7","10","11","5","7","10","11"
"28","Farewell to Marrakech","-","466","786","1162","-","506","853","1279","-","-","5","8","11","-","5","8","11","-"
"28","Fire Beat","-","567","935","1392","-","492","961","1488","-","-","6","10","12","-","6","10","12","-"
"28","Frisk And Squeak","-","407","801","1228","-","428","811","1230","-","-","4","8","10","-","4","8","10","-"
"28","GIGA RAID","-","493","951","1222","-","501","924","1356","-","-","5","9","11","-","5","9","11","-"
"28","Globe Glitter","-","538","849","1369","-","547","860","1351","-","-","5","8","11","-","5","8","11","-"
"28","Here We Are","202","549","872","1249","-","544","839","1226","-","2","5","8","10","-","5","8","10","-"
"28","HIGH VOLTAGE","-","421","730","1148","-","420","724","1191","-","-","4","7","10","-","4","7","10","-"
"28","Ignis†Iræ","-","558","1243","1970","-","571","1219","1968","-","-","6","10","12","-","6","10","12","-"
"28","IIDX RED Ending (Ryu☆Remix)","-","327","607","938","-","384","697","1019","-","-","4","7","9","-","4","8","10","-"
"28","innocent revolver","-","570","1197","1990","-","574","1232","1964","-","-","6","10","12","-","6","10","12","-"
"28","Jungle Eater","-","513","935","1517","-","529","930","1547","-","-","5","9","11","-","5","9","11","-"
"28","LAST DAY","-","578","887","1551","-","631","878","1545","-","-","6","9","11","-","6","9","11","-"
"28","Level 3","-","592","1174","1844","-","607","1170","1845","-","-","6","10","12","-","6","10","12","-"
"28","LIKE A VAMPIRE","-","536","908","1415","-","527","985","1471","-","-","6","9","11","-","5","9","11","-"
"28","LOCUS OF THE TRAVEL","-","561","1297","1920","-","563","1286","1936","-","-","6","10","12","-","6","10","12","-"
"28","Lovely Howdy Cowboy!!","-","550","946","1405","-","539","947","1373","-","-","6","9","11","-","6","9","11","-"
"28","MA・TSU・RI","-","555","948","1302","-","538","963","1224","-","-","5","9","11","-","5","9","11","-"
"28","MEGAERA","-","746","1112","1790","-","741","1065","1810","-","-","7","10","12","-","7","10","12","-"
"28","Midnight Drive","-","308","675","1016","-","319","653","968","-","-","3","8","10","-","3","8","10","-"
"28","MOVE! (We Keep It Movin')","-","387","694","1111","-","371","666","1111","-","-","4","7","10","-","4","7","10","-"
"28","Neo Heritage","-","481","851","1454","-","472","851","1428","-","-","5","9","11","-","5","9","11","-"
"28","Ocean Blue feat. Luschel","-","432","736","1244","-","434","754","1241","-","-","4","7","10","-","4","7","10","-"
"28","of the first magnitude","-","523","976","1503","-","522","998","1541","-","-","5","9","11","-","5","9","11","-"
"28","OTOKOZAKA","-","542","970","1485","-","530","979","1653","-","-","5","9","11","-","5","9","12","-"
"28","Overslept","-","583","904","1300","-","593","915","1309","-","-","6","9","11","-","6","9","11","-"
"28","Para siempre","-","487","785","1461","-","500","844","1392","-","-","5","8","11","-","5","8","11","-"
"28","Pārvatī","-","523","940","1467","-","529","948","1430","-","-","5","9","12","-","5","9","12","-"
"28","Playball","-","351","470","693","-","548","816","1073","-","-","4","6","8","-","5","7","9","-"
"28","POLꞰAMAИIA","219","503","961","1507","-","572","899","1473","-","2","5","9","11","-","6","9","11","-"
"28","Rejection Girl","-","514","844","1352","-","522","830","1390","-","-","5","9","11","-","5","9","11","-"
"28","Ritual of Anubis","-","599","945","1422","-","580","932","1427","-","-","6","9","11","-","6","9","11","-"
"28","Romanticが止まらない","196","479","848","1367","-","484","879","1388","-","2","5","8","11","-","5","8","11","-"
"28","rommmo","-","615","946","1762","-","612","965","1297","-","-","6","9","12","-","6","9","11","-"
"28","Rosa azuL","-","456","926","1417","-","477","933","1437","-","-","5","9","11","-","5","9","11","-"
"28","Rowdy","-","531","795","1256","-","530","804","1311","-","-","5","8","10","-","5","8","11","-"
"28","Rubrum Piano","-","492","877","1253","-","491","837","1244","-","-","5","9","11","-","5","9","12","-"
"28","S-Bahn","-","491","800","1092","-","525","799","1093","-","-","4","7","9","-","5","7","9","-"
"28","Sinus Iridum","-","651","1101","1803","-","651","1229","1814","-","-","7","11","12","-","7","11","12","-"
"28","smooooch・∀・ (Snail's House Remix)","-","442","807","1193","-","436","793","1180","-","-","5","8","10","-","5","8","10","-"
"28","SOLID STATE SQUAD -RISEN RELIC REMIX-","-","670","1177","1670","-","667","1167","1688","-","-","6","10","12","-","6","10","12","-"
"28","Sugarplum","-","445","938","1265","-","452","946","1297","-","-","5","8","10","-","5","8","10","-"
"28","Swarm Of Scarabs","-","532","784","1212","-","532","785","1212","-","-","6","8","11","-","6","8","11","-"
"28","Tell me what you wish feat.らっぷびと","-","571","818","1436","-","576","860","1514","-","-","5","8","11","-","5","8","11","-"
"28","That Feeling","-","364","629","973","-","365","634","965","-","-","4","8","10","-","4","8","10","-"
"28","THE PEERLESS UNDER HEAVEN","-","595","1066","1818","-","592","1032","1801","-","-","6","10","12","-","6","10","12","-"
"28","The Wind of China Express(The 4th Mashup)","-","506","857","1283","-","507","841","1248","-","-","5","8","10","-","5","8","10","-"
"28","Tiempo Loco","-","545","1035","1884","-","550","1062","1740","-","-","5","10","12","-","5","10","12","-"
"28","Viridian","-","556","1022","1700","-","549","1058","1832","-","-","5","10","12","-","5","10","12","-"
"28","Vitrum","-","554","905","1848","-","580","910","1703","-","-","6","9","12","-","6","9","12","-"
"28","WAKE UP NOW","-","485","739","1008","-","542","713","1127","-","-","5","7","9","-","5","7","10","-"
"28","When I Met U","-","452","666","1033","-","458","659","1032","-","-","4","7","10","-","4","7","10","-"
"28","Winner's Proof ft. KANASA from bless4","138","385","696","1118","-","386","678","1089","-","1","4","7","10","-","4","7","10","-"
"28","X-ray binary","-","500","983","1417","-","503","991","1424","-","-","5","9","11","-","5","9","11","-"
"28","Zenith","-","428","752","1128","-","424","767","1227","-","-","5","9","11","-","5","9","11","-"
"28","-65℃","-","714","1157","1912","-","716","1102","1827","-","-","7","10","12","-","7","10","12","-"
"28","犬に雨傘","-","471","740","1069","-","478","745","1086","-","-","4","7","9","-","4","7","9","-"
"28","閠槞彁の願い","-","533","1109","1613","-","530","1061","1683","-","-","6","10","12","-","6","10","12","-"
"28","ここからよろしく大作戦143","134","485","896","1264","1598","520","941","1292","1637","1","4","8","10","11","4","8","10","11"
"28","新宝島","264","397","700","1186","1790","404","707","1200","1821","3","5","7","10","12","5","7","10","12"
"28","水鏡の異界","-","452","889","1661","-","452","913","1668","-","-","5","9","12","-","5","9","12","-"
"28","スーパー戦湯ババンバーン","-","645","1080","1755","-","658","1026","1702","-","-","6","10","12","-","6","10","12","-"
"28","世界の果てに約束の凱歌を -ReUnion-","-","602","973","1983","-","610","995","1918","-","-","6","9","12","-","6","9","12","-"
"28","∀","303","667","1136","1802","-","661","1116","1879","-","3","7","10","12","-","7","10","12","-"
"28","ディスコルディア","-","701","1229","2073","-","724","1258","2089","-","-","7","10","12","-","7","10","12","-"
"28","涙のテ・エストラーニョ・ムーチョ","-","700","1045","1422","-","683","1010","1582","-","-","6","9","11","-","6","9","11","-"
"28","儚き恋の華","-","538","943","1515","-","557","972","1531","-","-","5","9","11","-","5","9","11","-"
"28","バッド・スイーツ、バッド・ドリーム","-","563","943","1862","-","559","936","1543","-","-","5","9","12","-","5","9","12","-"
"28","伐折羅-vajra-","-","585","1085","1877","-","610","1075","1829","-","-","6","10","12","-","6","10","12","-"
"28","二人ノ廃城幽踊宴","-","637","1216","1927","-","658","1231","1935","-","-","7","10","12","-","7","10","12","-"
"28","魔法のかくれんぼ","-","449","854","1454","-","445","865","1530","-","-","5","9","12","-","5","8","12","-"
"28","水無月の雫 ft. 小林まな","-","633","908","1313","-","625","1006","1471","-","-","6","8","10","-","6","9","11","-"
"28","無意識のフィロソフィア","-","571","1136","1682","-","574","1136","1658","-","-","5","9","11","-","5","9","11","-"
"28","霧幻メモリア","-","482","726","1026","-","487","779","1154","-","-","5","7","10","-","5","7","10","-"
"28","乱膳の舞姫","-","537","927","1382","-","574","919","1392","-","-","6","9","11","-","6","9","11","-"
"29","ABSOLUTE EVIL","127","602","1136","1778","-","603","1193","1818","-","1","6","10","12","-","6","10","12","-"
"29","Aftermath","-","619","1220","1828","-","595","1257","1777","-","-","6","10","12","-","6","10","12","-"
"29","ALTERNATOR","-","684","1289","1907","-","715","1296","1941","-","-","7","10","12","-","7","10","12","-"
"29","AMICABLE","-","519","809","1259","-","533","811","1242","-","-","5","8","10","-","5","8","10","-"
"29","ANEMONE","111","390","806","1069","-","403","839","1175","-","1","4","7","10","-","4","7","10","-"
"29","Angel's Ladder","-","546","1170","1800","-","617","1257","1800","-","-","6","10","12","-","6","10","12","-"
"29","Ariah","-","361","753","1090","-","384","733","1060","-","-","4","7","10","-","4","7","10","-"
"29","Arkadia","-","591","1071","1873","-","584","1071","1872","-","-","5","9","12","-","5","9","12","-"
"29","Banger Banger Banger Banger","-","496","907","1497","-","580","919","1573","-","-","5","9","11","-","6","9","11","-"
"29","Binary Black Hole","-","681","1174","2000","-","684","1220","2000","-","-","6","10","12","-","6","10","12","-"
"29","Blue Bird feat. Kanae Asaba","-","331","563","900","-","301","622","889","-","-","4","6","8","-","4","6","8","-"
"29","Brave Spirits","-","362","722","1250","-","362","718","1249","-","-","4","8","10","-","4","8","10","-"
"29","DISPARATE","-","524","927","1243","-","544","954","1318","-","-","5","8","11","-","5","9","11","-"
"29","Divine Heaven","-","476","1006","1503","-","472","983","1567","-","-","5","9","11","-","5","9","11","-"
"29","Don't believe the hype","-","588","1133","1666","-","579","1118","1572","-","-","6","10","12","-","6","10","12","-"
"29","DREAM OF SPACE UFO ABDUCTION","-","548","922","1371","-","568","903","1393","-","-","5","8","11","-","5","8","11","-"
"29","Emera","-","450","831","1179","-","482","861","1266","-","-","5","8","11","-","5","8","11","-"
"29","EMOTiON TRiPPER","-","477","749","1098","-","504","769","1103","-","-","5","8","10","-","5","8","10","-"
"29","Ergosphere","-","506","950","1391","-","517","972","1345","-","-","5","9","11","-","5","9","11","-"
"29","Fantastic Merry-Go-Round","-","543","757","1061","-","533","752","1088","-","-","4","7","9","-","4","7","9","-"
"29","Fegrix","-","640","1172","1687","-","649","1175","1803","-","-","6","10","12","-","6","10","12","-"
"29","FINALLY BLAZE","-","469","905","1424","-","481","878","1278","-","-","5","9","11","-","5","9","11","-"
"29","Flying Castle","-","548","1162","1877","-","547","1132","1889","-","-","6","10","12","-","6","10","12","-"
"29","Game Changers","-","390","740","1395","-","386","759","1353","-","-","4","8","11","-","4","8","11","-"
"29","Get set, Go! feat.Kanae Asaba","-","425","740","1069","-","432","766","1115","-","-","4","7","10","-","4","7","10","-"
"29","GiGaGaHell","-","698","1077","1687","-","697","1048","1594","-","-","7","10","12","-","7","10","12","-"
"29","GRAVITON","-","597","1040","1762","-","610","1073","1813","-","-","6","10","12","-","6","10","12","-"
"29","hard-wired","-","821","1208","1901","-","813","1185","1949","-","-","7","10","12","-","7","10","12","-"
"29","Harmonia","-","376","629","1013","-","379","641","1007","-","-","4","7","10","-","4","7","10","-"
"29","Hat Surprise","-","349","825","1234","-","350","820","1246","-","-","4","8","11","-","4","8","11","-"
"29","HEARTACHE","-","251","603","930","-","371","689","1045","-","-","3","7","10","-","3","7","10","-"
"29","ILAYZA","-","600","1048","1433","-","576","1006","1465","-","-","6","9","11","-","6","9","11","-"
"29","kors k's How to make OTOGE CORE","-","418","793","1180","-","424","804","1216","-","-","5","9","11","-","5","9","11","-"
"29","Lawes's Parotia","-","454","884","1294","-","467","885","1304","-","-","4","8","11","-","4","8","11","-"
"29","LIVE DRIVING!! feat. 花たん","-","817","1275","1947","-","830","1334","1988","-","-","7","10","12","-","7","10","12","-"
"29","n/a","-","632","1028","1867","-","622","1018","1929","-","-","7","10","12","-","7","10","12","-"
"29","N.O.","-","423","768","1272","-","476","742","1117","-","-","5","8","10","-","5","8","10","-"
"29","Nocturnal 2097","-","480","990","1479","-","504","966","1488","-","-","5","9","11","-","5","9","11","-"
"29","No Day But Today!","222","376","680","1000","-","376","697","1098","-","2","4","7","10","-","4","7","10","-"
"29","Non Stop Rock","-","403","672","952","-","433","680","933","-","-","4","8","10","-","4","8","10","-"
"29","One for All","-","516","910","1632","-","524","946","1554","-","-","5","9","12","-","5","9","12","-"
"29","Onyx","-","466","767","1214","-","471","794","1272","-","-","5","8","11","-","5","8","11","-"
"29","P.O.W.E.R.","-","536","897","1186","-","487","848","1216","-","-","5","8","10","-","5","8","10","-"
"29","PIRATES BLADE","-","464","764","1088","-","481","767","1053","-","-","5","8","10","-","5","8","10","-"
"29","PLASMA SOUL NIGHT feat. Nana Takahashi / 709sec.","218","746","1356","2271","-","725","1308","2235","-","2","6","10","12","-","6","10","12","-"
"29","Pout","-","542","892","1317","-","548","961","1323","-","-","6","9","11","-","6","9","11","-"
"29","Prohibited Props","-","527","801","1142","-","516","822","1179","-","-","5","8","10","-","5","8","10","-"
"29","Purple Perplex","-","585","976","1578","-","611","971","1501","-","-","7","10","12","-","6","10","12","-"
"29","Push on Beats!～音ゲの国のeX-ストリーマー～","-","629","1018","1748","-","626","1015","1766","-","-","6","9","12","-","6","9","12","-"
"29","RAGE feat.H14 of LEONAIR","222","559","1149","1886","-","585","1146","1841","-","3","6","10","12","-","6","10","12","-"
"29","Silver Bullet","-","612","1044","1662","-","614","1061","1788","-","-","6","10","12","-","6","10","12","-"
"29","Smalt #28598F","-","552","1192","1725","-","577","1190","1705","-","-","6","10","12","-","6","10","12","-"
"29","SOLID WYVERN","-","615","1010","1333","1999","598","995","1280","1999","-","6","9","11","12","6","9","11","12"
"29","Souhait bleu","-","457","977","1407","-","467","1007","1457","-","-","5","9","11","-","5","9","11","-"
"29","SPARK IN THE NIGHT","-","440","734","1149","-","437","705","1118","-","-","4","8","10","-","4","8","10","-"
"29","Stepper","-","356","780","1105","-","364","783","1112","-","-","4","8","10","-","4","8","10","-"
"29","Tail Lights","-","556","990","1589","-","594","977","1613","-","-","5","9","11","-","5","9","11","-"
"29","TOMAHAWK","-","697","1215","1830","-","713","1318","1841","-","-","6","10","12","-","7","10","12","-"
"29","Triple Cross","297","568","1172","1667","-","598","1184","1693","-","3","6","10","12","-","6","10","12","-"
"29","VR - Virtual Reality (prod.by Snail's House)","158","312","589","918","1252","311","585","938","1217","1","3","6","9","10","3","6","9","10"
"29","Ventriloquist","-","396","774","1232","-","399","764","1173","-","-","4","8","11","-","4","8","11","-"
"29","Victory Of Ravers","-","517","894","1301","-","535","864","1168","-","-","6","9","11","-","6","9","10","-"
"29","WHA","-","627","1206","1946","-","687","1127","1928","-","-","7","10","12","-","7","10","12","-"
"29","Wonderful Escape","-","488","744","1052","-","494","726","1035","-","-","5","7","10","-","5","8","10","-"
"29","Xyndrome","-","488","840","1495","-","529","901","1480","-","-","6","9","11","-","6","9","11","-"
"29","10000 MILES AWAY","-","525","842","1494","-","535","874","1504","-","-","5","9","11","-","5","9","11","-"
"29","808monkey","-","385","606","914","-","393","655","969","-","-","4","7","9","-","4","7","9","-"
"29","青の洞窟","-","455","1033","1600","-","472","1027","1560","-","-","4","9","11","-","4","9","11","-"
"29","アクマフカ","-","382","780","1168","-","382","774","1229","-","-","5","8","10","-","5","8","10","-"
"29","天邪鬼","209","500","870","1693","-","514","906","1758","-","2","5","9","12","-","5","9","12","-"
"29","愛しくてラヴィンユー ft. マナ","-","407","757","1209","-","395","749","1287","-","-","4","7","10","-","4","7","10","-"
"29","ウツシミウツシ","-","640","1049","1595","-","634","1129","1590","-","-","6","9","11","-","6","9","11","-"
"29","オールトの雲","-","617","1015","1335","-","612","973","1313","-","-","6","9","11","-","6","9","11","-"
"29","オドループ","258","558","792","1175","1500","531","783","1277","1537","3","5","7","10","11","5","7","10","11"
"29","怪物","174","376","602","1205","1648","383","610","1241","1584","1","4","6","10","11","4","6","10","11"
"29","口カラ凸ゲキ","-","469","779","1217","-","478","792","1262","-","-","5","8","10","-","5","8","10","-"
"29","グッバイ宣言","293","554","905","1557","1849","558","931","1571","1829","3","5","8","11","12","5","8","11","12"
"29","《GRANDMASTER》","-","499","939","1504","-","496","934","1508","-","-","5","9","11","-","5","9","11","-"
"29","黒紅掬い","-","336","613","916","-","334","617","1046","-","-","4","7","9","-","4","7","9","-"
"29","シル・ヴ・プレジデント","152","328","611","901","1299","331","613","928","1255","2","4","7","10","11","4","7","10","11"
"29","雪上断火","-","511","940","1544","-","530","956","1439","-","-","6","10","12","-","6","10","12","-"
"29","月とミルク","-","500","800","1400","-","519","772","1351","-","-","5","8","11","-","5","8","11","-"
"29","ナイトフィクション","-","367","790","1087","-","380","767","1094","-","-","4","8","10","-","4","8","10","-"
"29","ハイテックトキオ","-","560","980","1367","1657","536","969","1385","1670","-","6","9","11","12","6","9","11","12"
"29","ピアノ独奏無言歌 ""灰燼""","-","608","1256","1977","-","618","1300","2174","-","-","6","10","12","-","6","10","12","-"
"29","烽火連天の刃","-","576","1195","1771","2279","572","1216","1778","-","-","6","10","12","12","6","10","12","-"
"29","禊","-","545","1169","1631","-","560","1153","1587","-","-","6","10","12","-","6","10","12","-"
"29","ミュージック・アワー","275","610","1084","1516","-","603","1066","1520","-","3","6","9","11","-","6","9","11","-"
"29","めでてえ","-","562","875","1336","-","559","873","1303","-","-","5","8","10","-","5","8","10","-"
"29","逆月","-","760","1194","1920","-","768","1177","1848","-","-","7","10","12","-","7","10","12","-"
"29","2 Beasts Unchained","-","759","1145","1780","-","766","1170","1736","-","-","7","10","12","-","7","10","12","-"
"30","Always We Trust In You","-","607","951","1625","-","630","925","1692","-","-","6","9","12","-","6","9","12","-"
"30","Ambush Ace","-","542","1075","1492","-","528","959","1477","-","-","5","9","11","-","5","9","11","-"
"30","anthracene","-","488","986","1744","-","475","959","1670","-","-","6","9","12","-","6","9","12","-"
"30","AWA AWA","-","398","671","1169","-","405","705","1237","-","-","4","7","10","-","4","7","10","-"
"30","B.O.D.Y.","-","558","1103","1734","-","608","1067","1661","-","-","6","10","12","-","6","10","12","-"
"30","Bad Encryption","-","678","1015","1633","-","692","998","1614","-","-","7","10","12","-","7","10","12","-"
"30","Beyond Evolution","-","753","1332","2216","-","777","1364","2137","-","-","7","11","12","-","7","11","12","-"
"30","BIGWAVERS","-","587","963","1796","-","599","1042","1777","-","-","6","9","12","-","6","9","12","-"
"30","C-C-C-N-N-N","-","504","898","1434","-","525","902","1490","-","-","5","9","11","-","5","9","11","-"
"30","Caldwell 99","-","530","975","1293","1743","541","961","1338","1766","-","6","9","11","12","6","9","11","12"
"30","Chaotoxin","-","599","888","1705","-","615","869","1746","-","-","5","9","12","-","5","9","12","-"
"30","CODE -CRiMSON-","-","668","971","1516","-","699","933","1563","-","-","6","9","11","-","6","9","11","-"
"30","CUE CUE RESCUE","267","580","853","1278","1549","555","838","1244","1565","3","5","8","10","12","5","8","10","12"
"30","DIAMOND JACKAL","-","540","839","1313","-","531","800","1213","-","-","5","9","11","-","5","9","11","-"
"30","dica dica","-","591","1233","1638","-","600","1230","1640","-","-","5","10","12","-","5","10","12","-"
"30","Dreaming Dream","-","423","719","1143","-","426","705","1118","-","-","4","7","10","-","4","7","10","-"
"30","Driver","-","450","651","906","-","455","647","930","-","-","5","7","9","-","5","7","9","-"
"30","EXODUS SIGN","-","626","921","1366","-","633","946","1275","-","-","6","9","11","-","6","9","11","-"
"30","Fading Stars","-","553","831","1367","-","581","874","1292","-","-","5","8","10","-","5","8","10","-"
"30","FLARE -炎舞- ft.Nana Takahashi","-","573","961","1455","-","575","970","1337","-","-","5","8","10","-","5","8","10","-"
"30","Get On Your Feet","-","573","914","1384","-","587","944","1347","-","-","5","9","11","-","5","9","11","-"
"30","GET UP AGAIN","-","564","856","1226","-","588","821","1227","-","-","6","8","10","-","6","8","10","-"
"30","glacia","-","606","1093","1492","-","608","1080","1497","-","-","6","10","12","-","6","10","12","-"
"30","Hat Surprise (Season 2)","-","514","928","1729","-","524","947","1703","-","-","5","9","12","-","5","9","12","-"
"30","I","-","632","1191","1901","-","617","1151","1890","-","-","6","10","12","-","6","10","12","-"
"30","kors k's How to make OTOGE CORE 「LONG」","-","607","1216","1863","-","610","1219","1859","-","-","6","10","12","-","6","10","12","-"
"30","KING","226","475","997","1553","1983","460","987","1581","2024","2","4","9","11","12","4","9","11","12"
"30","LADS","-","474","834","1155","-","519","720","1349","-","-","5","7","10","-","5","7","10","-"
"30","Level 4","-","619","1066","1883","-","600","1032","1883","-","-","6","10","12","-","6","10","12","-"
"30","LOUDER ROLLING THUNDER","-","555","1029","1767","-","635","1026","1650","-","-","6","10","12","-","6","10","12","-"
"30","Luna Plena","-","438","814","1309","-","455","794","1334","-","-","5","8","10","-","5","8","10","-"
"30","mathematical good-bye","-","589","925","1427","-","576","911","1407","-","-","5","8","10","-","5","8","10","-"
"30","MAX 360","-","616","1192","1610","-","615","1190","1610","-","-","6","10","12","-","6","10","12","-"
"30","Meissa","-","465","826","1435","-","463","825","1415","-","-","5","9","12","-","5","9","12","-"
"30","Move UR Body","-","597","919","1327","-","544","919","1358","-","-","6","9","11","-","6","9","11","-"
"30","Next Level","-","477","817","1100","-","473","816","1135","-","-","5","8","10","-","5","8","10","-"
"30","No Border","-","589","1013","1895","-","592","1075","1953","-","-","6","10","12","-","6","10","12","-"
"30","ONE AND ONLY","-","600","919","1639","-","620","1018","1646","-","-","6","9","12","-","6","10","12","-"
"30","Ōu Legends","-","581","1068","1687","-","600","1063","1701","-","-","6","10","12","-","6","10","12","-"
"30","OVER VOLTAGE","-","560","935","1332","-","583","954","1371","-","-","6","9","11","-","6","9","11","-"
"30","Peaktime Booster","-","588","959","1663","-","588","909","1572","-","-","7","10","12","-","6","10","12","-"
"30","Peng-Ging Sky High!!","-","550","746","1336","-","558","760","1341","-","-","5","7","10","-","5","7","10","-"
"30","Perfect Plan","-","595","912","1328","-","597","913","1305","-","-","6","9","11","-","6","9","11","-"
"30","Programmed Genom","-","570","826","1214","-","559","829","1155","-","-","5","8","11","-","5","8","11","-"
"30","Red Soul","-","543","915","1494","-","532","931","1463","-","-","6","9","11","-","6","9","11","-"
"30","Rewind Time","-","361","658","1107","-","360","655","1215","-","-","4","7","10","-","4","7","10","-"
"30","RINИE","-","604","1186","1788","-","604","1172","1767","-","-","5","10","12","-","5","10","12","-"
"30","Ruler or Loser","-","494","845","1339","-","493","855","1351","-","-","5","8","11","-","5","8","11","-"
"30","Seraph","-","500","922","1227","-","503","859","1234","-","-","5","9","11","-","5","9","11","-"
"30","Shamshir","-","557","751","1132","-","552","749","1129","-","-","5","8","10","-","5","8","10","-"
"30","Somnidiscotheque","-","680","1053","1776","-","682","1038","1788","-","-","6","11","12","-","6","10","12","-"
"30","Shadow World","-","498","836","1369","-","510","885","1365","-","-","4","8","11","-","4","8","11","-"
"30","STAR BEAT","-","427","880","1230","-","446","882","1271","-","-","4","8","10","-","4","8","10","-"
"30","STRAIGHT TO THE STARS","-","530","879","1506","-","486","857","1456","-","-","5","8","11","-","5","8","11","-"
"30","Stylus","-","627","993","1440","-","648","1019","1741","-","-","6","9","11","-","6","10","12","-"
"30","Summerblue","186","551","886","1232","-","552","885","1271","-","2","5","8","10","-","5","8","10","-"
"30","Sunny Day Vibes","-","482","829","1150","-","562","930","1211","-","-","5","8","10","-","6","9","11","-"
"30","suspicions","-","609","1174","1908","-","666","1224","1914","-","-","6","10","12","-","6","10","12","-"
"30","Super Freak","-","565","963","1754","-","606","974","1789","-","-","5","9","12","-","5","9","12","-"
"30","Swing My Wonderland","-","662","1178","1570","-","662","1147","1500","-","-","5","9","11","-","5","9","11","-"
"30","TECHNOPHOBIA","-","404","852","1544","-","437","839","1538","-","-","5","8","12","-","5","8","12","-"
"30","The Clown of 24stairs","-","579","1146","1788","-","572","1117","1786","-","-","6","10","12","-","6","10","12","-"
"30","THE TIME MACHINE","-","552","900","1350","-","574","856","1328","-","-","6","9","11","-","6","9","11","-"
"30","VØID","-","684","1028","1712","-","685","991","1709","-","-","7","10","12","-","7","10","12","-"
"30","VOLAQUAS","-","670","1119","1982","-","667","1141","2003","-","-","7","10","12","-","7","10","12","-"
"30","VOLCANIC BIGBEAT","-","552","932","1444","-","568","922","1402","-","-","6","9","11","-","6","9","11","-"
"30","wanna be a ""BAD GIRL"" feat. Nana Takahashi","-","401","665","1029","-","395","661","1002","-","-","3","6","9","-","3","6","9","-"
"30","With You","-","420","801","1296","-","404","754","1234","-","-","4","8","11","-","4","8","11","-"
"30","Xerulean","-","690","1049","1802","-","709","1043","1804","-","-","7","10","12","-","7","10","12","-"
"30","ZEИITH","-","580","1020","1531","-","597","1008","1502","-","-","6","9","11","-","6","9","11","-"
